date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:21:09	109667/109667	---MCZ	200	added ('OK')	text/html	etag:%221020252df1c96cee13a0ad35dc2f524a-ssl-df%22	https://medash.netlify.app/html/form-elements-icheck	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/form-elements-icheck.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:10	60508/60508	---MCZ	200	added ('OK')	text/html	etag:%220c9c652f8ca41f4c78620a73f3cb2f1d-ssl-df%22	https://medash.netlify.app/html/form-elements-grid	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/form-elements-grid.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:10	59504/59504	---MCZ	200	added ('OK')	text/html	etag:%22cf19d0b9cf9783ba57bd33d753b4fba1-ssl-df%22	https://medash.netlify.app/html/form-wizard	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/form-wizard.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:11	66806/66806	---MCZ	200	added ('OK')	text/html	etag:%223c303675319dc44c4da1387bec5e47e0-ssl-df%22	https://medash.netlify.app/html/form-validation	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/form-validation.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:11	417/417	---M--	200	added ('OK')	image/png	etag:%22be67c1ea8ca4b38a53b0a87d9fa7b845-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/14.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/icons/14.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:12	94069/94069	---MCZ	200	added ('OK')	text/html	etag:%22b9bf8f5cc0a1be5a274a8d80419638db-ssl-df%22	https://medash.netlify.app/html/ui-tabs	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-tabs.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:13	74962/74962	---MCZ	200	added ('OK')	text/html	etag:%22c04d1ac65026b6ce57244db25a5f1604-ssl-df%22	https://medash.netlify.app/html/ui-accordion	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-accordion.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:13	75966/75966	---MCZ	200	added ('OK')	text/html	etag:%22e04190f371445137625f3529ea7fce71-ssl-df%22	https://medash.netlify.app/html/ui-progress	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-progress.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:14	73589/73589	---MCZ	200	added ('OK')	text/html	etag:%2274df9d0e834f4ea547b43538f6c1b143-ssl-df%22	https://medash.netlify.app/html/ui-buttons	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-buttons.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:14	119066/119066	---MCZ	200	added ('OK')	text/html	etag:%22329eff7e38b78a855f9bbf949ace088d-ssl-df%22	https://medash.netlify.app/html/ui-modals	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-modals.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:15	57733/57733	---MCZ	200	added ('OK')	text/html	etag:%223925d2e28c445e30ec95c57f8126891a-ssl-df%22	https://medash.netlify.app/html/ui-alerts	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-alerts.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:15	55640/55640	---MCZ	200	added ('OK')	text/html	etag:%22e6c165ca046824d9035f241bf0796e81-ssl-df%22	https://medash.netlify.app/html/ui-notifications	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-notifications.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:16	62516/62516	---MCZ	200	added ('OK')	text/html	etag:%226ef13da63e23c454e4034a9f5ca5fbc0-ssl-df%22	https://medash.netlify.app/html/ui-tooltips	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-tooltips.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:16	70342/70342	---MCZ	200	added ('OK')	text/html	etag:%2240aafb1018d8db78b88fe41f3227db26-ssl-df%22	https://medash.netlify.app/html/ui-popovers	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-popovers.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:17	64030/64030	---MCZ	200	added ('OK')	text/html	etag:%2210f763c74057ff77a2abe34dd2282c94-ssl-df%22	https://medash.netlify.app/html/ui-navbars	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-navbars.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:18	75452/75452	---MCZ	200	added ('OK')	text/html	etag:%222c98fd33a68ead8988c35d7a1ba40bd1-ssl-df%22	https://medash.netlify.app/html/ui-dropdowns	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-dropdowns.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:18	60313/60313	---MCZ	200	added ('OK')	text/html	etag:%225a03e35446268c80c6876b2fb42eef48-ssl-df%22	https://medash.netlify.app/html/ui-breadcrumbs	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-breadcrumbs.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:19	58814/58814	---MCZ	200	added ('OK')	text/html	etag:%22e6e06c3eaf79573bc46590e31b12f339-ssl-df%22	https://medash.netlify.app/html/ui-pagination	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-pagination.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:19	62918/62918	---MCZ	200	added ('OK')	text/html	etag:%22cf9c39cc5ccddb2503ac5b43198deea6-ssl-df%22	https://medash.netlify.app/html/ui-labels-badges	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-labels-badges.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:20	613/613	---M--	200	added ('OK')	image/png	etag:%22828074228519ae5caa0e9da433d5f1fc-ssl%22	https://medash.netlify.app/data/crypto-dash/icons/15.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/icons/15.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:21	73992/73992	---MCZ	200	added ('OK')	text/html	etag:%226326eb7090f3b9b6f6d54ade63b44502-ssl-df%22	https://medash.netlify.app/html/ui-typography	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-typography.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:21	69659/69659	---MCZ	200	added ('OK')	text/html	etag:%227b8f12fd3d87012637ee10744143d093-ssl-df%22	https://medash.netlify.app/html/ui-grids	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-grids.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:22	66350/66350	---MCZ	200	added ('OK')	text/html	etag:%22b49848414fb48de2852c65d4736673dd-ssl-df%22	https://medash.netlify.app/html/ui-panels	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-panels.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:22	57857/57857	---MCZ	200	added ('OK')	text/html	etag:%229919ed9999bc7f70f4b21da4138e4664-ssl-df%22	https://medash.netlify.app/html/ui-group-list	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/ui-group-list.html	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:23	935/935	---M--	200	added ('OK')	image/png	etag:%2285004e551374c97d642aed748e06149f-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so1.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/icons/hos-icon-so1.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:23	1771/1771	---M--	200	added ('OK')	image/png	etag:%22eb7b2665823b0573d65fc9075e8d9723-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so2.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/icons/hos-icon-so2.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:24	1385/1385	---M--	200	added ('OK')	image/png	etag:%22554aeddcaa174bfa5be73894bfee215a-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so3.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/icons/hos-icon-so3.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:24	1683/1683	---M--	200	added ('OK')	image/png	etag:%225ac763ab611d29147e8dfa33f3a7df94-ssl%22	https://medash.netlify.app/data/icons/hos-icon-so4.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/icons/hos-icon-so4.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:25	34550/34550	---M--	200	added ('OK')	image/jpeg	etag:%22eb76f7954adf167a949eb2491d1fd9b1-ssl%22	https://medash.netlify.app/data/hos-dash/doc1.jpg	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/doc1.jpg	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:25	30938/30938	---M--	200	added ('OK')	image/jpeg	etag:%22b55f6850e499942447151da57586ad12-ssl%22	https://medash.netlify.app/data/hos-dash/doc2.jpg	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/doc2.jpg	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:26	83862/83862	---M--	200	added ('OK')	image/jpeg	etag:%22fa86c26c0399e0b7322f9c4c766d9e2f-ssl%22	https://medash.netlify.app/data/hos-dash/doc3.jpg	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/doc3.jpg	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:26	2940/2940	---M--	200	added ('OK')	image/png	etag:%2274861a460f1994dab244ba1455ffcfb6-ssl%22	https://medash.netlify.app/data/hos-dash/smile.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/smile.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:27	2958/2958	---M--	200	added ('OK')	image/png	etag:%22ea6d76533137e0abdb6e61deda998904-ssl%22	https://medash.netlify.app/data/hos-dash/sad.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/sad.png	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:28	95915/95915	---MCZ	200	added ('OK')	application/javascript	etag:%22acef3c6a390957aa7b6313203f41567c-ssl-df%22	https://medash.netlify.app/assets/js/jquery.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/js/jquery.min.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:28	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:%223414da9a85f64b522b9f8fe198c3ff6d-ssl-df%22	https://medash.netlify.app/assets/js/jquery.easing.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/js/jquery.easing.min.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:29	36868/36868	---MCZ	200	added ('OK')	application/javascript	etag:%22daf72bfd2429cabe1abe941fb549a42b-ssl-df%22	https://medash.netlify.app/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:29	12363/12363	---MCZ	200	added ('OK')	application/javascript	etag:%22c0c9dae421c6b6640a45b6668efb48a5-ssl-df%22	https://medash.netlify.app/assets/plugins/pace/pace.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/pace/pace.min.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:30	9455/9455	---MCZ	200	added ('OK')	application/javascript	etag:%22aff7756fdfba645128bb5695a47a67d5-ssl-df%22	https://medash.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:30	5757/5757	---MCZ	200	added ('OK')	application/javascript	etag:%22cb9b5e9d114bf485218ff99bd2d6f6f7-ssl-df%22	https://medash.netlify.app/assets/plugins/viewport/viewportchecker.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/viewport/viewportchecker.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:31	439624/439624	---MCZ	200	added ('OK')	application/javascript	etag:%220649dbd130b6ecc391daa864bb4c39df-ssl-df%22	https://medash.netlify.app/assets/plugins/echarts/echarts-custom-for-dashboard.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/echarts/echarts-custom-for-dashboard.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:31	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:%22b70bee32398806fed984ab4e12ce79dc-ssl-df%22	https://medash.netlify.app/assets/plugins/flot-chart/jquery.flot.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/flot-chart/jquery.flot.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:32	11768/11768	---MCZ	200	added ('OK')	application/javascript	etag:%2271cbf73bd743cf36492b5c29c1264e92-ssl-df%22	https://medash.netlify.app/assets/plugins/flot-chart/jquery.flot.time.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/flot-chart/jquery.flot.time.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:32	27143/27143	---MCZ	200	added ('OK')	application/javascript	etag:%22c26fe4a1f50a7cb177911b8e05600a7c-ssl-df%22	https://medash.netlify.app/assets/js/chart-flot.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/js/chart-flot.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:33	11127/11127	---MCZ	200	added ('OK')	application/javascript	etag:%2259a5a7b2089badbbf5fa6040b262b8cd-ssl-df%22	https://medash.netlify.app/assets/js/dashboard-hos.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/js/dashboard-hos.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:34	135861/135861	---MCZ	200	added ('OK')	application/javascript	etag:%224ca431ea28038e1b919f8b85384a22f6-ssl-df%22	https://medash.netlify.app/assets/js/scripts.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/js/scripts.js	(from https://medash.netlify.app/html/index-hos-dashboard)
10:21:34	49976/49976	---M--	200	added ('OK')	font/woff2	etag:%225eb53030b58cc05e24c732fe917bda26-ssl%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.woff2	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/fonts/webfont/cryptocoins.woff2	(from https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css)
10:21:35	58768/58768	---MCZ	200	added ('OK')	application/font-woff	etag:%22f33907cbd870509a88aa7370dd97b250-ssl-df%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.woff	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/fonts/webfont/cryptocoins.woff	(from https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css)
10:21:36	96448/96448	---M--	200	added ('OK')	font/ttf	etag:%22867a825407fdfccbbb9ec7be13ce91c0-ssl%22	https://medash.netlify.app/assets/fonts/webfont/cryptocoins.ttf	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/fonts/webfont/cryptocoins.ttf	(from https://medash.netlify.app/assets/fonts/webfont/cryptocoins.css)
10:21:36	1114/1114	---M--	200	added ('OK')	image/png	etag:%22682f8f43ee229df96d5b3d0e7c90cd6a-ssl%22	https://medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal.png	(from https://medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css)
10:21:37	1410/1410	---M--	200	added ('OK')	image/png	etag:%22f07895f4ebcf7e8479d800e44d6d98d6-ssl%22	https://medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal%402x.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal@2x.png	(from https://medash.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css)
10:21:37	55423/55423	---M--	200	added ('OK')	image/jpeg	etag:%222c75901e7dc450990b329005566c5766-ssl%22	https://medash.netlify.app/data/hos-dash/hos-header.jpg	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/hos-header.jpg	(from https://medash.netlify.app/assets/css/style.css)
10:21:38	209906/209906	---M--	200	added ('OK')	image/png	etag:%221ceb639ff59450713caed9cc7d64016f-ssl%22	https://medash.netlify.app/data/hos-dash/hos-promo.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/hos-promo.png	(from https://medash.netlify.app/assets/css/style.css)
10:21:39	8451/8451	---M--	200	added ('OK')	image/png	etag:%2289bebbe0018101ac8fecb358e459ca83-ssl%22	https://medash.netlify.app/assets/plugins/dropzone/images/custom-dropzone.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/dropzone/images/custom-dropzone.png	(from https://medash.netlify.app/assets/css/style.css)
10:21:39	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/login-bg.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/login-bg.8a.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:40	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/assets/images/login-logo.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/images/login-logo.8b.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:40	290038/290038	---M--	200	added ('OK')	image/png	etag:%22a5013423d2ffa2be61f7004d9799a30d-ssl%22	https://medash.netlify.app/assets/images/intro.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/images/intro.png	(from https://medash.netlify.app/assets/css/style.css)
10:21:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/item1-bg.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/res-dash/item1-bg.8d.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/item2-bg.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/res-dash/item2-bg.8e.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/item3-bg.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/res-dash/item3-bg.8f.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:42	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/pattern.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/res-dash/pattern.90.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:43	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/assets/img/core-img/cards-bg.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/img/core-img/cards-bg.91.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:43	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/res-dash/pattern2.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/res-dash/pattern2.92.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:44	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/dotted-bg.jpg	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/dotted-bg.93.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:45	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/ref-bg1.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/ref-bg1.94.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:46	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/ref-bg2.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/ref-bg2.95.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:46	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/data/crypto-dash/ref-bg3.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/crypto-dash/ref-bg3.96.delayed	(from https://medash.netlify.app/assets/css/style.css)
10:21:47	3341/3341	---M--	200	added ('OK')	image/png	etag:%22e3dc5d35135592d5ae7ace37a1608fcb-ssl%22	https://medash.netlify.app/assets/images/logo.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/images/logo.png	(from https://medash.netlify.app/assets/css/style.css)
10:21:47	4942/4942	---M--	200	added ('OK')	image/png	etag:%222f2b1fcf38152b8daa41c072c2d2befc-ssl%22	https://medash.netlify.app/assets/images/logo-folded.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/images/logo-folded.png	(from https://medash.netlify.app/assets/css/style.css)
10:21:48	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/index-dashboard.html	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/index-dashboard.99.delayed	(from https://medash.netlify.app/html/hos-faq)
10:21:49	3996/3996	---M--	200	added ('OK')	image/png	etag:%224572fd545c5f8f79e95c7ec37c445a06-ssl%22	https://medash.netlify.app/data/hos-dash/badge.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/badge.png	(from https://medash.netlify.app/html/hos-doctor-profile)
10:21:49	936/936	---M--	200	added ('OK')	image/png	etag:%22d704157768b5236ffbccdddda1964d6e-ssl%22	https://medash.netlify.app/data/hos-dash/speciality1.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/speciality1.png	(from https://medash.netlify.app/html/hos-doctor-profile)
10:21:50	1190/1190	---M--	200	added ('OK')	image/png	etag:%224033923bc797cad9d528b988bc7afe23-ssl%22	https://medash.netlify.app/data/hos-dash/speciality2.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/speciality2.png	(from https://medash.netlify.app/html/hos-doctor-profile)
10:21:50	43247/43247	---MCZ	200	added ('OK')	application/javascript	etag:%22a103e83c634b0cd45b8e5d5d85269e3c-ssl-df%22	https://medash.netlify.app/assets/plugins/sparkline-chart/jquery.sparkline.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/sparkline-chart/jquery.sparkline.min.js	(from https://medash.netlify.app/html/hos-doctor-profile)
10:21:51	52091/52091	---MCZ	200	added ('OK')	application/javascript	etag:%22d2b844cea65b30bd4b7416b29db2803c-ssl-df%22	https://medash.netlify.app/assets/plugins/chartjs-chart/Chart.min.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/chartjs-chart/Chart.min.js	(from https://medash.netlify.app/html/hos-doctor-profile)
10:21:51	15853/15853	---MCZ	200	added ('OK')	application/javascript	etag:%22028883dfc93a12b89dfbbde386b5806b-ssl-df%22	https://medash.netlify.app/assets/js/chart-chartjs.js	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/js/chart-chartjs.js	(from https://medash.netlify.app/html/hos-doctor-profile)
10:21:52	1701/1701	---M-Z	200	added ('OK')	text/css	etag:%2280fe8576198fb5649189c4b832161831-ssl-df%22	https://medash.netlify.app/assets/plugins/icheck/skins/all.css	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/assets/plugins/icheck/skins/all.css	(from https://medash.netlify.app/html/hos-support)
10:21:53	1671/1671	---M--	200	added ('OK')	image/png	etag:%22ab9f16a508fe679f1cb24624da80d310-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i1.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/icons/i1.png	(from https://medash.netlify.app/html/hos-support)
10:21:53	2283/2283	---M--	200	added ('OK')	image/png	etag:%22616e7e7ee27b983f56b3f61d7649d8bc-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i2.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/icons/i2.png	(from https://medash.netlify.app/html/hos-support)
10:21:54	2453/2453	---M--	200	added ('OK')	image/png	etag:%227f9bedd2264e7ad33b731d1da0d80723-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i3.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/icons/i3.png	(from https://medash.netlify.app/html/hos-support)
10:21:54	1986/1986	---M--	200	added ('OK')	image/png	etag:%22c611335b3ff052fba4119ceb88564d00-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i4.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/icons/i4.png	(from https://medash.netlify.app/html/hos-support)
10:21:55	1731/1731	---M--	200	added ('OK')	image/png	etag:%225f24f6a8cc321baffc18089f27dcbe9f-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i5.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/icons/i5.png	(from https://medash.netlify.app/html/hos-support)
10:21:55	1182/1182	---M--	200	added ('OK')	image/png	etag:%22d528daf510806f2f1c7d5ea4ec3515dd-ssl%22	https://medash.netlify.app/data/hos-dash/icons/i6.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/icons/i6.png	(from https://medash.netlify.app/html/hos-support)
10:21:56	1262/1262	---M--	200	added ('OK')	image/png	etag:%22157d934ed208dfb9a5d20cfa60743d4b-ssl%22	https://medash.netlify.app/data/icons/padlock.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/icons/padlock.png	(from https://medash.netlify.app/html/ui-login)
10:21:56	2548/2548	---M--	200	added ('OK')	image/png	etag:%22f49bfb467103ef57fa19e960c4cd2e50-ssl%22	https://medash.netlify.app/data/hos-dash/clock.png	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/data/hos-dash/clock.png	(from https://medash.netlify.app/html/hos-patient-dash)
10:21:57	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/hos-staff-profile.html	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/hos-staff-profile.a9.delayed	(from https://medash.netlify.app/html/hos-all-doctors)
10:21:58	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/index.html	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/index.aa.delayed	(from https://medash.netlify.app/html/hos-add-doctor)
10:21:58	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1676124573-ssl-df	https://medash.netlify.app/html/hos-patients.html	C:/Users/Orange/Desktop/Template/Duha/medash.netlify.app/html/hos-patients.ab.delayed	(from https://medash.netlify.app/html/hos-add-doctor)
